0.7561	1395343	200000	200	0	1000	800	1247.79	27.72316384
0.0531	1404432	100000	100	0	1500	1000	1372.47	66.46276596
0.1373	1490842	30000	300	1800	2800	500	1284.37	36.75531915
0.1704	1506952	20000	125	0	1000	1200	1424.23	17.1682243
-0.0645	1509012	50000	50	0	1000	500	920.46	27.55045872
-0.1403	1517644	100000	1000	0	10000	4400	9797.38	10.22826087
0.2929	1518373	200000	200	0	2000	1200	1710.08	8.9
0.119	1521315	99900	100	0	1000	800	3142.63	12.36363636
-0.3519	1522495	100000	100	0	1000	391100	569636.86	2.15
0.0098	1532953	100000	100	0	1000	700	991.95	14
0.2923	1538632	10000	200	0	2000	1200	1850.68	11.34210526
0.7435	1342063	100000	100	0	1300	1200	1938.26	13.112
0.2723	1368001	50000	50	0	1000	1400	1917.01	10.95238095
-0.0658	1480709	10000	100	0	1000	800	1310.28	10.52142857
0.4002	1509464	40000	200	1000	1400	1000	1707.55	11.57407407
-0.0549	1526104	100000	40	0	500	800	3470.18	39.62650602
0.0547	1546814	50000	100	0	1300	1100	2180.05	28.77192982
-0.4927	1547994	500000	300	0	1500	1400	2417.58	18.56603774
0.1538	1370342	99900	100	0	1000	1300	2008.01	10.02597403
-0.2072	1471638	50000	100	0	1000	1500	2008.36	18.75471698
0.5949	1480999	10000	500	5000	5000	3000	11403	11.95726496
0	1510625	100000	100	0	1000	0	64	2.666666667
-0.0457	1511354	50000	50	0	1000	500	2086.86	30.27358491
-0.744	1522046	20000	200	0	5000	1000	2363.9	3.430232558
1.7977	1522497	200000	200	0	1000	1000	4021.43	5.966101695
-0.4	1533684	12800	100	0	1500	1200	1986.73	3.506666667
-0.1	1542800	100000	155	0	1400	1400	2508.47	9.578125
-0.2031	1429889	50000	488	0	10000	8000	17399.75	5.444444444
0.4491	1452810	600000	600	0	5000	2500	5033.75	8.355555556
-0.3333	1483104	40000	200	0	1500	1000	2216.39	3.357798165
-0.1718	1484897	100000	100	0	1000	1100	1989.58	34.6
0.0184	1514479	50000	50	0	1000	1200	2854.7	15.87254902
-0.0357	1545925	40000	200	0	2000	1200	1526.4	3.534482759
0.4529	1413797	19900	199	0	3000	900	3418.51	7.242424242
-0.28	1459175	200000	200	0	1800	1200	1950.94	3.432258065
-0.1733	1499487	50000	100	1000	1000	1500	2245.62	34.30833333
0.1783	1508576	200000	200	1500	1500	600	1749.67	16.9266055
0.2222	1334499	10000	100	0	1500	400	1133.38	3.061403509
5.1538	1340285	100000	100	0	1000	1400	2974.47	3.2875
0.0661	1366674	500000	500	0	1000	1400	2036.06	7.367816092
0.0404	1410061	50000	86	0	500	500	1864.01	44.67724868
0.7168	1422419	500000	500	1000	2500	1100	1459.15	26.5840708
0.2052	1487616	20000	200	0	2000	1300	2980.9	3.263157895
-0.0537	1489731	52000	520	0	3000	1200	2090.25	25.65384615
-0.5385	1492511	10200	600	30000	30000	2400	30318.57	2.333333333
0.2039	1494087	100000	100	0	1000	600	736.91	10.39830508
0.1932	1502609	50000	50	0	1000	2000	2583.02	78.95
0.1058	1526108	20000	100	0	1000	600	2328.57	6.8
0.4669	1531616	50000	100	0	1500	700	4884.93	9.366197183
0.0519	1536693	120000	125	0	1000	1600	2681.2	36.48648649
0.2105	1247677	20000	75	0	1500	1000	2617.06	23.52
-1	1338441	200000	200	1500	2000	1000	1432.83	6.67961165
0.1291	1341177	50000	50	0	1000	900	2186.95	15.51298701
0.1606	1380642	200799	201	0	1200	1300	2297.83	9
-0.0515	1392225	10000	100	0	3000	1700	2714.05	17.40462428
-0.3322	1395682	50000	50	0	500	600	2845.45	13.12865497
0.375	1417407	200000	200	0	3500	1600	2111.21	5.528169014
0.1847	1453209	100000	100	0	1000	800	1569.68	7.186335404
0.1857	1478996	160000	800	5800	3800	2300	6966.6	11.95833333
2.7483	1481938	50000	100	0	1500	1900	2721.28	9.267326733
0.6474	1512249	50000	50	0	1000	600	795.08	22.74038462
-0.1273	1525056	100000	200	0	2000	1100	2042.11	5.670454545
-0.3415	1528675	40000	200	0	1500	1300	2259.83	3.883333333
0.2515	1265704	800000	2000	0	5000	1600	4164.43	23.70224719
0.0207	1358044	20000	100	0	1500	500	1662.6	44.12698413
-0.2255	1377368	50000	344	0	5000	700	3533.38	4.954545455
3.4214	1378259	111000	111	0	1000	1000	1499.43	5.127906977
0.4474	1420639	100000	100	0	1000	600	2332.41	3.894366197
-0.005	1422303	30000	100	0	1000	500	891.67	15.4852071
0.1779	1452652	50000	50	0	1000	700	1124.92	6.592592593
0.3875	1484170	200000	200	0	2000	1800	6677.27	7.925925926
0.237	1487005	15000	50	0	1000	1100	1985.4	13.27819549
0.3212	1490687	10000	100	0	1200	1200	2132.1	11.37254902
0.8635	1493855	50000	50	0	1000	1200	1754.41	9.302752294
0.5674	1509514	20000	200	1800	200	1500	2393.26	10.71296296
0.0714	1516147	500000	500	2000	4000	1000	2951.39	2.298245614
1.031	1524779	200000	200	0	2000	400	1002.34	17.01298701
-0.0507	1542030	10000	100	0	1100	1000	6822.86	8.307692308
0.5652	1344185	50000	50	0	1000	1200	1637.74	2.580645161
-0.252	1353914	50000	100	0	1100	600	1051.79	5.95049505
-0.3518	1364606	250000	500	0	1500	700	8464.2	2.722689076
-0.8305	1376027	20000	200	800	2000	800	1324.51	11.77443609
-0.2165	1428885	40000	200	0	1800	1500	2381.51	26.33513514
-0.0573	1455821	20000	100	0	1000	400	731.49	13.31578947
0.1609	1457441	100000	100	0	500	1000	1988.14	8.329032258
-0.1593	1480931	50000	500	0	3000	2300	4747.41	9.050724638
0.8333	1491623	20000	2000	50000	20000	12000	106064.76	1.508474576
0.2564	1520765	500000	500	0	1800	1400	2295.47	3.705882353
-0.2255	1523889	150000	300	0	2000	1200	2167.79	6.534090909
0.2213	1528721	99900	100	0	1000	1600	2492.06	7.7
0.875	1325637	100000	200	0	1200	700	1780.37	5.87804878
-0.4219	1353140	111100	312	0	1000	600	1270.07	2.801980198
0.3947	1395685	10000	100	0	2000	1300	1937.75	3.40625
0.2613	1402046	50000	100	0	1000	500	830.44	17.96598639
-0.0242	1428273	49950	50	0	1000	600	1554.66	13.18539326
0.0418	1452654	200000	200	0	2000	1000	2637.69	32.96666667
0.3818	1477701	19000	500	3800	5000	1100	3388	8.703703704
-0.1235	1483399	100000	100	0	1800	1500	2477.78	9.177777778
1.3333	1488349	100000	100	0	1000	1900	5680.25	2.45
0.3333	1504728	50000	100	0	1000	1000	1345.81	1.873015873
-0.0161	1507121	100000	100	0	1000	500	1095.68	7.29787234
2.4783	1511405	50000	500	10000	10000	16500	32093.54	3.457446809
0.0989	1516149	40000	200	0	200	500	959.71	6.015873016
0.5914	1518921	50000	100	0	2000	1300	2031.26	22.75
-1	1520315	50000	50	0	1000	1100	3018.73	4.711864407
0.0812	1528722	40000	200	0	2500	1000	1285.99	36.81481481
-0.1926	1532844	500000	150	0	1500	1200	1686.11	16.94520548
-0.6964	1533078	300000	300	0	3000	2500	41970.62	3.933333333
8.51E-01	1397512	160000	200	0	1800	1500	1963.98	7.567251462
0.9167	1422801	24000	300	2900	300	600	1717.46	4.025806452
-0.0378	1428274	100000	100	0	1000	800	1208.19	8.904458599
-0.0103	1463185	150000	300	0	2000	1100	2028.77	11.36363636
0.222	1490077	60000	300	0	2000	2000	3147.18	7.725806452
0.0954	1490572	500000	500	0	1000	900	3579.4	58.89147287
0.615	1496413	10000	200	1500	1500	1500	2349.11	9.495934959
-0.0105	1497098	40000	400	0	7800	1900	3863.2	16.39534884
-0.0547	1514412	10000	35	0	300	400	2440.38	21.15686275
0.1013	1546499	50000	50	0	1000	1100	2838.15	55.55172414
-0.091	1547885	100000	100	0	2500	1900	3156.02	27.22727273
0.7666	1240381	15000	100	0	1000	1000	1575.25	10.67763158
0.5878	1267823	100000	205	0	1000	700	1270.74	19.37878788
0.6495	1335935	300000	300	0	2000	1500	2355.2	30.20670391
0.5643	1343792	288000	288	0	3300	1400	3681.59	7.606060606
-0.2309	1349471	80000	400	0	3000	1500	2525.29	6.970930233
-0.0966	1364942	30000	336	0	2000	700	2519.62	12.22142857
1.2917	1366229	50000	80	0	200	1200	1742.7	2.198198198
0.0866	1487180	100000	345	0	1000	900	5441.49	6.39516129
0.0221	1487342	200000	200	0	1500	1200	1947.91	8.053030303
0.1865	1514864	50000	100	0	1000	600	813.13	50.24509804
0.2424	1517870	333000	333	0	3400	900	1960.06	12.67368421
-0.4506	1521497	10000	100	0	1700	1300	1739.46	23.47311828
1.6271	1526285	52000	100	0	1000	1300	1778.81	3.3375
-1	1534466	18000	300	0	2000	1000	1378.23	1.882352941
-0.0328	1534510	200000	200	0	2000	1300	2783.76	3.703125
0.0762	1536581	999900	50	0	1000	1100	2133.58	89.16216216
1.1417	1539416	300000	300	0	2000	1600	2372.8	25.58
0.3443	1262261	100000	500	0	2500	1500	2389.79	29.83615819
0.387	1332768	500000	200	0	1700	800	1502.89	7.597560976
0.4123	1420977	100000	100	0	1500	600	1771.17	4.92
-0.1414	1429662	100000	200	0	2000	1000	1814.58	4.778625954
0.008	1455050	20000	100	0	2000	700	4528.45	15.57317073
-0.1585	1472259	25200	168	0	2000	1300	2763.93	10.92857143
-0.4545	1489576	30000	300	3000	300	1200	2199.44	1.894736842
-0.5156	1520318	2000000	2000	0	30000	30000	171711.17	3.4
0.0299	1300520	50000	100	0	2000	700	2714.14	91.9127907
1.303	1338781	50000	100	0	1000	900	1641.82	5.586206897
-0.1406	1342290	199800	200	0	2000	1200	1951.47	3.828402367
-0.7024	1425766	150000	300	700	1500	700	1328.12	2.209090909
-1	1511580	900000	1800	0	4800	2000	214199.67	2.065217391
0.2155	1517539	50000	500	0	1500	1200	2160.09	9.232876712
0.7015	1520814	20000	100	0	1000	1100	1405.57	7.823529412
-0.0425	1527222	99900	100	0	1000	1300	2129.8	6.744186047
0.6266	1534512	62700	1664	0	5000	2500	5111.23	5.698113208
0.6486	1315679	20000	100	1200	1200	1000	1470.5	16.82320442
-0.1968	1321960	150000	300	0	2000	2000	4514.63	25.04891304
0.1966	1407334	50000	100	0	1800	2000	3466.22	6.755952381
1.0526	1411456	50000	100	0	1000	1000	2034.22	2.838926174
2.619	1452703	20000	100	0	1500	1500	2597.76	5.64556962
-0.1693	1514867	999900	50	0	500	300	403.7	25.73
0.0889	1538410	25000	50	0	500	1000	5184.59	3.535714286
-0.1616	1540093	99900	100	0	1000	1500	2384.04	11.33333333
0.1254	1550669	100000	100	0	1500	600	1468.89	56.37777778
0.2661	1306157	10000	100	0	2000	1700	2468.78	15.50588235
0.6667	1372965	20000	200	0	2000	1300	1974.64	2.544117647
0.2485	1426541	100000	100	0	1500	1000	1866.94	7.695652174
0.1454	1427388	10000	200	1500	1200	1000	1444.24	23.05454545
0.0103	1428936	100000	100	0	1200	400	2763.97	18.76216216
1.903	1431716	100000	100	0	1000	1200	2117.25	7.054054054
0.1717	1461614	20000	100	0	2000	1700	2574.54	9.54375
-1.00E-04	1484222	50000	100	0	1000	500	882.5	18.87407407
-0.0881	1505345	50000	50	0	1000	600	1325.61	98.90816327
0.0952	1519656	30000	30	0	500	900	2107.56	11.77894737
-0.2381	1521545	100000	100	2000	2000	4000	188367.09	1.795454545
0.899	1530293	177600	200	0	1000	1300	1783.14	8.780487805
-0.4643	1531797	100000	550	0	3500	2000	8233.9	1.903225806
-0.2853	1295782	80000	99	0	2000	1600	2437.04	7.779411765
-9.00E-04	1343959	50000	50	0	500	500	2961.84	33.40782123
-0.021	1348585	500000	500	0	1500	1800	3594.86	164.962963
-0.0604	1411340	100000	100	0	1500	1000	2069.15	17.57142857
0.2778	1491964	10900	109	0	1500	1400	1927.06	14.9921875
0.2737	1504455	100000	100	0	1000	700	961.9	61.9382716
0.0817	1536630	100000	100	0	1500	1500	2105.52	8.225352113
0.5767	1290382	60000	300	0	3000	1500	2186.87	12.58119658
-0.0777	1321963	100000	100	0	1200	1600	3158.18	31.67977528
-0.0319	1380986	100000	100	0	500	1100	1803.28	22.66463415
-0.145	1398130	200000	200	0	2500	1000	1698.88	53.19148936
0.4366	1411297	10000	200	2000	2000	1000	1717.78	15.7755102
0.1333	1431718	20000	200	0	1000	900	2013.06	6.666666667
0.3439	1484062	50000	100	0	1000	500	1030.92	9.2578125
0.2247	1490579	888000	1000	0	3000	3800	9516.34	29.72093023
-0.0857	1491190	10000	100	1000	300	1300	1835.1	3.094827586
-0.0632	1491514	30000	300	0	1500	1500	2402.26	33.45762712
0.1265	1500108	100000	100	0	1000	1600	2081.9	39.71428571
0.5845	1501783	99900	100	0	1000	600	3975.59	25.19130435
-1	1507624	100000	500	0	2500	1500	35821.98	1.78125
0.0261	1509901	50000	50	0	1100	700	2232.64	71.72222222
0.151	1525282	250000	500	0	7500	2400	6643.51	35.84883721
0.3538	1526173	13200	88	0	1300	1100	1337	16.21126761
0.6129	1529297	200000	1000	0	20000	14000	28217.35	4.567901235
0.231	1536587	10000	100	0	1200	1200	2310.65	10.58108108
-0.0232	1537973	100000	100	0	1200	1400	1911.41	47.45070423
-0.6967	1305151	10000	50	0	1000	1200	1730.97	4.790322581
1.8333	1355426	100000	100	0	1000	1000	2206.81	8.408602151
0.8706	1410451	188000	188	0	1500	1500	1789.92	7.043209877
0.1675	1430053	50000	50	0	500	400	1366.73	23.51086957
-0.4491	1453436	25000	500	0	5000	1600	4761.47	2.581818182
0.771	1479168	100000	100	0	1500	1500	2072.27	5.671428571
0.3714	1499922	100000	500	2500	2500	1000	2010.16	3.333333333
0.0682	1500442	90000	180	0	200	1000	3683.79	14.20168067
0.2602	1526787	20000	90	0	1000	700	1304.78	22.04651163
-0.0681	1552788	50000	200	0	2000	2300	3876.63	16.87878788
0.0426	1239886	60000	60	0	1000	600	1241.83	151.718232
0.1416	1293552	200000	200	0	2000	1300	2342.56	7.823863636
-0.25	1309662	50000	500	0	10000	6300	12799.48	4.614035088
0.0953	1320128	10000	50	0	2000	1200	3221.7	8.717948718
0.574	1353807	500000	500	5000	5000	1000	2001.44	10.4502924
0.4468	1357542	200000	200	0	3000	1800	3331.8	5.731343284
0.0278	1369620	100000	100	0	1200	1100	1526.7	4.714285714
0.625	1371627	20000	200	0	1000	400	954.66	2.215189873
0.5946	1487188	100000	100	0	1000	1000	1070.84	15.57142857
-0.5105	1500281	10000	50	0	2000	3200	11943.92	1.91011236
0.2162	1527066	160000	800	0	18800	8100	22699.65	6.341176471
-0.6418	1527561	10000	100	0	1100	1000	3442.53	17.66666667
-1	1528001	40000	200	0	3000	1500	2387.56	1.684210526
-0.0997	1545499	160000	200	0	1500	600	1133.96	33.44067797
0.2217	1287316	20000	200	1000	2000	1500	1781.37	29.72868217
-0.5	1348633	10000	275	0	2000	400	10994.24	1.291666667
0.6297	1410453	200000	200	0	3000	1000	2441.68	14.66071429
-0.5789	1419913	166000	166	0	1500	1100	1563.97	1.936842105
0.4516	1427932	20000	100	1200	1200	1400	1805.61	3.422222222
-0.0732	1465354	20000	200	0	1500	1400	2217.03	20.49350649
0.3444	1484227	50000	100	0	1000	600	713.01	6.816
-0.3018	1485118	100000	100	0	1000	1200	1785.92	11.84070796
-0.0795	1496594	10000	100	2000	1100	1100	2798.57	15.8625
-0.1192	1517310	200000	200	0	1500	1600	2739.94	38.67010309
0.0226	1520703	16800	168	0	3800	700	1382.95	30.61702128
0.2121	1521388	99900	100	0	1000	500	1923.78	8.075949367
0.3125	1524394	10000	100	0	1000	1000	1897.61	16.2
-1	1538092	20000	100	0	700	600	1184.83	2.342857143
0.0975	1550719	20000	20	0	500	600	3988.83	19.2
0.0833	1278696	200000	200	0	2500	1600	4186.99	1.917525773
-1	1336600	500000	500	3500	2500	400	1615.41	3.32
0.2866	1364177	15000	100	0	1300	1300	1780.57	6.882681564
-0.0738	1452881	50000	50	0	1500	900	2568.4	5.052631579
0.3259	1462844	10000	100	0	1500	600	1314.3	44.95906433
0.2785	1513252	200000	50	0	500	500	804.86	68.13592233
-0.0931	1524601	10000	100	0	1800	1000	1615.79	16.56321839
0.0872	1542421	20000	200	0	5000	500	4089.18	6.315789474
-0.0388	1345467	200000	200	0	1500	1200	1457.15	9.885057471
0.2072	1409952	40000	200	0	1000	1000	2176.92	10.05376344
-0.2022	1412688	100000	100	0	1000	1000	1807.51	6.955414013
0.1737	1417638	200000	200	0	1500	400	1173.85	34.08917197
0.0484	1425495	10000	200	1000	1000	900	1215.53	3.948979592
1.1619	1429716	20000	100	0	1000	1100	1375.23	15.02027027
0.0078	1455104	300000	300	0	2500	900	1855.84	5.675159236
0.0511	1477885	25000	50	0	1000	900	1873.57	8.251798561
-0.1756	1497487	52000	100	0	2000	600	1323.68	11.17708333
-1	1524107	99900	100	0	1000	400	906.67	1.956521739
0.2066	1526835	50000	450	0	2000	1600	2720.15	21.02325581
-0.7609	1313832	28800	288	0	1000	1000	148241.65	2.2
-0.6558	1320014	25000	50	0	500	800	27626.76	12.44444444
-0.1178	1329763	20000	100	0	2000	1400	2432.47	11.0239521
-0.0267	1396516	30000	55	0	500	600	4277.25	44.85561497
-0.0156	1425702	20000	200	2000	2000	900	1401.57	4.36196319
0.6216	1428051	99900	100	3000	2000	500	4214.11	3.434482759
0.2727	1457338	200000	200	0	1200	300	925.94	3.488372093
2.744	1482330	100000	200	0	1500	1200	2074.53	6.137681159
-0.0299	1491853	50000	50	0	1000	2300	3772.86	11.5390625
1.1585	1497488	166000	166	0	1500	600	1401.17	10.08403361
0.542	1508692	100000	100	0	1300	1500	2123.46	9.568807339
3.6667	1515649	100000	100	0	1300	1300	1987.81	4.247058824
0.4444	1520706	66800	125	0	200	400	12393.3	2.492307692
-1	1533469	10000	100	0	100	2700	20877.92	2.638888889
0.7262	1543152	100000	100	0	1000	1200	2364.18	9.359375
0.5316	1425046	100000	100	0	2000	1000	1689.7	10.82608696
0.568	1464016	200000	200	1800	2000	1700	2089.19	3.787878788
0.1221	1469417	10000	100	0	1000	900	3946.47	6.524752475
0.4894	1477274	45000	300	1000	1500	1500	2671.26	4.787234043
-0.1802	1478165	300000	300	0	5000	2500	6220.56	6.485507246
0.1406	1480667	10000	200	0	900	1200	6759.56	4.6328125
-0.1795	1493636	50000	100	0	1000	1300	3261.46	8.404761905
0.1273	1527566	200000	200	0	3000	1200	5674.37	8.216216216
0	1534856	99900	100	0	1000	600	1146.28	2.8125
-0.3155	1257756	15000	49	0	1800	800	1366.46	17.51149425
-0.0991	1319964	20000	200	0	1500	1400	2037.29	6.482352941
0.0871	1340113	20000	200	0	3000	1500	2366.39	2.855345912
0.2604	1410007	20000	85	0	500	1000	2075.94	11.55801105
-0.2157	1420097	20000	200	2500	1500	1000	3993.09	6.848101266
-0.6	1428828	500000	1550	0	50000	3800	75034.19	1.587301587
-0.0259	1431897	200000	200	0	1500	1200	1668.83	4.149659864
-0.2917	1459293	100000	100	0	1000	1300	1846.58	4.818791946
0.5706	1496481	100000	100	1000	1000	1400	1872.16	12.41666667
0.0824	1505237	20000	200	1500	1000	2000	4584.32	6.878378378
0.5072	1509909	20000	200	1500	200	1300	2130.03	6.042553191
0.3076	1515371	200000	50	0	500	500	685.61	23.33663366
0.6265	1520546	10000	100	0	1800	1300	2028.42	5.666666667
-0.0502	1524605	20000	200	0	2800	1300	2506.24	20.62195122
0.7517	1525172	200000	200	0	1500	1100	1809.44	15.84337349
0.2164	1525334	100000	100	0	1000	1200	1667.99	37.03614458
-0.3036	1546773	30000	138	0	1600	1200	2381.32	11.38181818
0.0223	1287655	10000	115	0	1500	800	4010.61	19.55172414
-0.0086	1333932	99900	100	0	1000	1500	2386.68	20.93006993
0.3263	1362282	10000	100	1000	1000	1000	1673.98	3.793650794
2.1515	1517767	200000	200	0	1600	1500	2522.95	9.822222222
3.46	1525173	149850	150	0	1000	1300	2045.09	8.662162162
-1	1530843	200000	200	0	1500	800	1198	2.88
0.1817	1531121	10000	85	0	1000	1000	1637.28	5.3375
-0.0616	1539033	200000	250	0	1100	1200	2455.76	10.50704225
-0.0354	1547052	50000	150	0	300	1400	2200.68	15.35714286
0.9972	1548600	100000	150	0	1000	500	963.66	13.02173913
